BOO,rho,-6.802629541,-5.30666735,5.05603728,1,
BOO,sigma,-6.778851613,-5.425072851,4.961426748,1,
BOO,epsilon,-6.694848501,-5.870550701,4.551443509,1,
BOO,,,,,1,
CAP,delta,8.03469409,-5.265733698,-2.777721999,2,
CAP,gamma,7.849748953,-5.491813183,-2.867303496,1,
CAP,iota,7.392113258,-6.080240974,-2.896088964,,
CAP,theta,6.926596296,-6.576131766,-2.962558819,1,
CAP,beta,5.580841772,-7.895885356,-2.551313301,1,
CAP,alpha,5.530744212,-8.043203269,-2.172038128,2,
CAP,,,,,1,
CAP,iota,7.392113258,-6.080240974,-2.896088964,,
CAP,36,7.33420553,-5.692923609,-3.714841857,1,
CAP,zeta,7.251703393,-5.733881315,-3.812532355,1,
CAP,theta,6.926596296,-6.576131766,-2.962558819,1,
CAP,,,,,2,
CAP,theta,6.926596296,-6.576131766,-2.962558819,,
CAP,eta,6.777323536,-6.521679149,-3.396407922,1,
CAP,rho,5.758117045,-7.581900542,-3.059227397,2,
CAP,beta,5.580841772,-7.895885356,-2.551313301,,
CAP,,,,,1,
CAP,eta,6.777323536,-6.521679149,-3.396407922,1,
CAP,24,6.604429874,-6.205889146,-4.227108461,2,
CAP,,,,,,
CAP,rho,5.758117045,-7.581900542,-3.059227397,1,
CAP,psi,5.99489281,-6.770304057,-4.2689862,2,
CAP,omega,6.075933402,-6.525822831,-4.527324781,1,
CAP,,,,,1,
TUC,gamma,5.173702023,-0.972214981,-8.502211795,1,
TUC,epsilon,4.134678436,-0.001509833,-9.10518709,1,
TUC,zeta,4.229706397,0.371371658,-9.053820568,,
TUC,beta,4.502237785,0.623892062,-8.907334822,1,
TUC,gamma,5.173702023,-0.972214981,-8.502211795,1,
TUC,alpha,4.482128883,-2.125837672,-8.682818371,,
TUC,,,,,2,
TUC,delta,3.890290095,-1.664712966,-9.060594556,1,
TUC,gamma,5.173702023,-0.972214981,-8.502211795,1,
TUC,,,,,1,
TRA,alpha,-1.096141875,-3.407181001,-9.337536646,2,
TRA,beta,-2.317985348,-3.825289786,-8.943942195,,
TRA,epsilon,-2.35076322,-3.257027949,-9.157820768,2,
TRA,gamma,-2.350295412,-2.774064012,-9.315614866,1,
TRA,alpha,-1.096141875,-3.407181001,-9.337536646,2,
TRA,,,,,2,
TEL,epsilon,0.340508445,-6.943960614,-7.187869294,1,
TEL,alpha,0.816153663,-6.902458598,-7.189572901,2,
TEL,delta,0.960965925,-6.890585233,-7.183061996,1,
TEL,iota,2.695487547,-6.110299877,-7.44302239,2,
TEL,eta,2.057726496,-5.441777777,-8.13343816,,
TEL,lambda,1.52074402,-5.831677695,-7.979904315,,
TEL,zeta,0.821972474,-6.499517416,-7.555172706,,
TEL,epsilon,0.340508445,-6.943960614,-7.187869294,,
