AQL,iota,49.101431,-109.356067,-2.692266,119.9039124,2,
AQL,eta,199.669191,-373.661462,7.43694,423.7286657,3,
AQL,theta,47.588681,-73.769106,-1.258706,87.79605857,1,
AQL,beta,6.563854,-11.925647,1.528534,13.69823536,1,
AQL,alpha,2.355468,-4.4873,0.790749,5.129266494,1,
AQL,gamma,53.215608,-106.431852,22.297682,121.0653818,2,
AQL,zeta,6.95881,-23.716532,6.099966,25.45797541,1,
AQL,epsilon,11.79959,-44.328509,12.35001,47.50547107,1,
AQL,,,,,,,
AQR,alpha,140.987693,-76.722268,-0.896054,160.513672,2,
AQR,gamma,45.635919,-20.880207,-1.215412,50.20057145,1,
AQR,eta,47.99624,-18.578858,-0.105543,51.46672865,1,
AQR,pi,219.552367,-96.288728,5.764477,239.8082363,2,
AQR,alpha,140.987693,-76.722268,-0.896054,160.513672,2,
AQR,beta,130.759282,-98.929336,-15.993766,164.7446627,2,
AQR,nu,35.252969,-32.418434,-9.632275,48.85189257,1,
AQR,mu,32.579072,-34.73754,-7.528766,48.21591993,1,
AQR,epsilon,41.969653,-46.744809,-10.507937,63.69415736,1,
AQR,,,,,,,
AQR,beta,130.759282,-98.929336,-15.993766,164.7446627,2,
AQR,iota,45.86867,-24.791487,-12.874003,53.70561115,1,
AQR,,,,,,,
AQR,alpha,140.987693,-76.722268,-0.896054,160.513672,2,
AQR,omicron,116.494982,-65.030775,-5.021272,133.5114066,2,
AQR,theta,51.269356,-24.775209,-7.783126,57.47116578,1,
AQR,lambda,112.009754,-33.916636,-15.573012,118.0637196,2,
AQR,phi,60.393261,-12.198628,-6.529062,61.9578982,1,
AQR,psi,44.520534,-8.675776,-7.255216,45.93457517,1,
AQR,delta,45.459019,-13.325406,-13.423467,49.23696091,1,
AQR,tau,90.21252,-28.620692,-22.883854,97.3710098,1,
AQR,lambda,112.009754,-33.916636,-15.573012,118.0637196,2,
AQR,,,,,,,
AQR,psi^2,119.529341,-22.20547,-19.652688,123.1526468,2,
AQR,98,46.435798,-7.568697,-17.217874,50.10013668,1,
AQR,99,80.412869,-12.001128,-30.628032,86.88114248,1,
AQR,101,83.507895,-9.78146,-32.130963,90.00913437,1,
AQR,,,,,,,
AQR,psi^1,44.520534,-8.675776,-7.255216,45.93457517,1,
AQR,88,75.510914,-16.931759,-29.973162,82.98778848,1,
AQR,89,139.44076,-30.96754,-59.041698,154.5594908,2,
AQR,86,59.065055,-13.994841,-26.700102,66.31313402,1,
AQR,,,,,,,
ARA,alpha,-6.473763,-52.424912,-62.676478,81.96720015,1,
ARA,beta,-16.904234,-110.792345,-163.251778,198.0197966,2,
ARA,gamma,-28.42707,-186.83103,-284.199972,341.2968739,3,
ARA,delta,-3.736759,-29.474564,-52.908519,60.67968914,1,
ARA,,,,,,,
ARA,beta,-16.904234,-110.792345,-163.251778,198.0197966,2,
ARA,zeta,-22.05913,-80.386753,-123.53816,149.0312459,2,
ARA,,,,,,,
ARA,epsilon,-17.282386,-64.033737,-88.530893,110.619706,2,
ARA,zeta,-22.05913,-80.386753,-123.53816,149.0312459,2,
ARA,eta,-14.233672,-44.996851,-78.673358,91.7431811,1,
ARA,,,,,,,
VOL,beta,-7.921708,10.731349,-30.152411,32.97094476,1,
VOL,epsilon,-33.295483,53.320205,-160.545681,172.413889,2,
VOL,zeta,-5.555002,11.669749,-41.257317,43.23433005,1,
VOL,gamma,-4.22812,13.669876,-40.404484,42.8633274,1,
VOL,epsilon,-33.295483,53.320205,-160.545681,172.413889,2,
VOL,alpha,-10.959043,10.727523,-35.095233,38.2995529,1,
VOL,beta,-7.921708,10.731349,-30.152411,32.97094476,1,
VOL,,,,,,,
VOL,delta,-27.934552,80.182853,-209.706812,226.2445051,2,
VOL,epsilon,-33.295483,53.320205,-160.545681,172.413889,2,
VOL,theta,-15.812765,18.998275,-69.365337,73.63781615,1,
VOL,,,,,,,
VUL,13,44.487071,-82.396016,41.846629,102.5638499,2,
VUL,alpha,31.268751,-76.712143,38.040745,91.15693036,1,
VUL,1,75.616041,-218.93028,90.726612,248.7560477,2,
VUL,,,,,,,
BOO,theta,-7.233871,-5.313642,11.426925,14.53059861,1,
BOO,lambda,-17.435524,-11.802923,21.870286,30.35812738,1,
BOO,eta,-9.487671,-5.188142,3.596709,11.39600957,1,
BOO,upsilon,-69.023958,-35.731771,21.990689,80.77534673,1,
BOO,,,,,,,
BOO,gamma,-16.449442,-12.860715,16.49506,26.60956852,1,
BOO,rho,-33.395248,-26.051319,24.820934,49.09167521,1,
BOO,alpha,-8.823448,-5.932531,3.698938,11.25745535,1,
BOO,zeta,-39.925583,-33.844144,12.786515,53.87924672,1,
BOO,epsilon,-41.582771,-36.462926,28.269741,62.11159371,1,
BOO,delta,-20.5232,-23.506036,20.509246,37.34119224,1,
BOO,beta,-36.876434,-37.508062,44.750903,69.06062133,1,
BOO,gamma,-16.449442,-12.860715,16.49506,26.60956852,1,
BOO,lambda,-17.435524,-11.802923,21.870286,30.35812738,1,
BOO,,,,,,,
BOO,delta,-20.5232,-23.506036,20.509246,37.34119224,1,
BOO,mu,-17.300377,-21.457918,21.056469,34.68602278,1,
BOO,,,,,,,
BOO,rho,-33.395248,-26.051319,24.820934,49.09167521,1,
BOO,sigma,-10.732826,-8.589414,7.855332,15.83280858,1,
BOO,epsilon,-41.582771,-36.462926,28.269741,62.11159371,1,
BOO,,,,,,,
CAP,delta,9.534405,-6.248606,-3.296196,11.86654388,1,
CAP,gamma,37.793496,-26.44095,-13.804954,48.14612063,1,
CAP,iota,44.584575,-36.672187,-17.467386,60.31370658,1,
CAP,theta,34.443471,-32.700737,-14.731739,49.72640173,1,
CAP,beta,55.920163,-79.116953,-25.564218,100.2002302,2,
CAP,alpha,17.945333,-26.097385,-7.047505,32.44650685,1,
CAP,,,,,,,
CAP,iota,44.584575,-36.672187,-17.467386,60.31370658,1,
CAP,36,38.479425,-29.868324,-19.490179,52.46570312,1,
CAP,zeta,85.717547,-67.776385,-45.065401,118.2033273,2,
CAP,theta,34.443471,-32.700737,-14.731739,49.72640173,1,
CAP,,,,,,,
CAP,theta,34.443471,-32.700737,-14.731739,49.72640173,1,
CAP,eta,33.551285,-32.285712,-16.81399,49.50521371,1,
CAP,rho,17.427785,-22.947733,-9.2592,30.26646535,1,
CAP,beta,55.920163,-79.116953,-25.564218,100.2002302,2,
CAP,,,,,,,
CAP,eta,33.551285,-32.285712,-16.81399,49.50521371,1,
CAP,24,92.369811,-86.795805,-59.120502,139.8603858,2,
CAP,,,,,,,
CAP,rho,17.427785,-22.947733,-9.2592,30.26646535,1,
CAP,psi,8.799322,-9.937473,-6.266031,14.67803058,1,
CAP,omega,157.000892,-168.625944,-116.985158,258.3979804,2,
CAP,,,,,,,
TUC,gamma,11.929297,-2.241691,-19.60403,23.05756487,1,
TUC,epsilon,47.307584,-0.017275,-104.178453,114.4165979,2,
TUC,zeta,3.631914,0.318885,-7.774227,8.586681105,1,
TUC,beta,23.255404,3.222589,-46.009047,51.65298927,1,
TUC,gamma,11.929297,-2.241691,-19.60403,23.05756487,1,
TUC,alpha,27.447381,-13.018072,-53.171301,61.23737562,1,
TUC,,,,,,,
TUC,delta,29.925359,-12.805506,-69.696999,76.92320693,1,
TUC,gamma,11.929297,-2.241691,-19.60403,23.05756487,1,
TUC,,,,,,,
TRA,alpha,-13.127447,-40.804561,-111.826781,119.7604735,2,
TRA,beta,-2.869157,-4.734869,-11.070637,12.37780473,1,
TRA,epsilon,-14.537768,-20.142359,-56.634489,61.84275761,1,
TRA,gamma,-13.248562,-15.637336,-52.51191,56.3697735,1,
TRA,alpha,-13.127447,-40.804561,-111.826781,119.7604735,2,
TRA,,,,,,,
TEL,epsilon,4.365484,-89.024955,-92.151983,128.2048674,2,
TEL,alpha,6.951907,-58.794382,-61.23999,85.17889845,1,
TEL,delta,20.84525,-149.470411,-155.81481,216.9197622,2,
TEL,iota,30.630603,-69.435368,-84.579973,113.6365962,2,
TEL,eta,9.921558,-26.238139,-39.21628,48.21611627,1,
TEL,lambda,28.531786,-109.412352,-149.716796,187.6172822,2,
TEL,zeta,3.180986,-25.152757,-29.238082,38.69942242,1,
TEL,epsilon,4.365484,-89.024955,-92.151983,128.2048674,2,
